Line,Mag,x,y
T90070,56860.3624722657,610898.3,6870748.5
T90070,56856.7403075162,610932,6870748
T90070,56853.5181428226,610965.7,6870748.5
T90070,56850.8559780731,610999.4,6870749
T90070,56849.2338133236,611033,6870749
T90070,56848.88164863,611066.7,6870749.5
T90070,56848.9794838805,611101.1,6870750
T90070,56849.0860457523,611134.8,6870751
T90070,56849.5326076241,611169.2,6870751
T90070,56850.7091694959,611202.9,6870751
T90070,56852.4757314235,611236.6,6870751.5
T90070,56854.6722932953,611270.2,6870752
T90070,56856.8488551671,611304.7,6870752.5
T90070,56858.5841311432,611338.4,6870753
T90070,56859.6994071192,611372.1,6870753
T90070,56860.4746830953,611405.7,6870752.5
T90070,56861.5899591273,611439.4,6870753
T90070,56863.2352351033,611473.1,6870753.5
T90070,56865.6705110794,611507.5,6870754.5
T90070,56869.5245245173,611541.2,6870755.5
T90070,56874.6285378994,611574.1,6870754.5
T90070,56880.7725513373,611607.8,6870754
T90070,56887.7965647194,611641.4,6870755
T90070,56894.6805781573,611675.1,6870755.5
T90070,56900.6045915394,611708.8,6870754.5
T90070,56906.1274443631,611742.4,6870753.5
T90070,56912.350297131,611775.4,6870753.5
T90070,56919.1031498989,611809.1,6870753
T90070,56924.8260026667,611842.8,6870753
T90070,56928.3588554346,611876.4,6870752.5
T90070,56929.9417082583,611909.3,6870753
T90070,56929.8354576104,611943,6870753
T90070,56928.281448507,611977.4,6870753.5
T90070,56925.4396809479,612011.1,6870753.5
T90070,56922.8190341052,612044.1,6870754
T90070,56922.0183872625,612077.7,6870754
T90080,56803.4918133307,582836.4,6868260.5
T90080,56806.8397924811,582873.1,6868260
T90080,56808.7077716315,582909.8,6868260
T90080,56808.7257507819,582947.1,6868259.5
T90080,56808.0737301559,582983.8,6868259.5
T90080,56807.8217093063,583020.4,6868259
T90080,56808.4996884567,583057.1,6868259
T90080,56810.1732885114,583093.8,6868258.5
T90080,56812.666888566,583130.4,6868259
T90080,56815.4304886207,583167.8,6868259
T90080,56817.9340886754,583204.5,6868259
T90080,56819.7476887301,583241.1,6868258.5
T90080,56821.0012887847,583277.1,6868258.5
T90080,56822.272512795,583313.7,6868258
T90080,56824.2637368053,583350.3,6868258
T90080,56827.0149608156,583387.8,6868257.5
T90080,56829.7261848258,583423.6,6868257.5
T90080,56832.0574088361,583460.3,6868258
T90080,56833.7286327346,583496.9,6868258
T90080,56834.2088089528,583534.4,6868257.5
T90080,56833.1589851709,583570.2,6868258
T90080,56830.7791615008,583606.9,6868258
T90080,56827.7893376631,583643.6,6868258
T90080,56824.9995138812,583680.2,6868257.5
T90080,56823.2496900994,583716.1,6868257.5
T90080,56823.3694221342,583752.8,6868257
T90080,56825.3791541131,583788.7,6868257
T90080,56828.358886092,583825.4,6868256.5
T90080,56831.4186180709,583861.2,6868256.5
T90080,56833.5683501057,583897.9,6868256
T90080,56834.9580820846,583933.8,6868255.5
T90080,56836.137289861,583970.5,6868254.5
T90080,56836.8464976932,584006.4,6868254
T90080,56836.8957054974,584043.1,6868254
T90080,56836.3249133017,584078.9,6868254.5
T90080,56835.6741211339,584115.6,6868254.5
T90080,56835.5033289382,584151.5,6868255
T90080,56836.3912830349,584188.2,6868255.5
T90080,56838.7592371316,584224.1,6868255
T90080,56841.9571912563,584260.8,6868254.5
T90080,56845.715145353,584297.4,6868255
T90080,56849.6930994497,584334.1,6868255.5
T90080,56853.9010535604,584369.9,6868255
T90080,56857.3365333069,584406.6,6868255
T90080,56859.2920130675,584442.5,6868255
T90080,56859.727492814,584479.2,6868255.5
T90080,56858.9429725746,584515.1,6868255
T90080,56857.5984523211,584551.8,6868255
T90080,56855.7739320677,584588.4,6868254.5
T90080,56853.5653429258,584625.8,6868254.5
T90080,56852.2067537839,584661.7,6868254
T90080,56852.4181646419,584698.4,6868253.5
T90080,56853.6095755,584735,6868253.5
T90080,56855.2209863581,584771.7,6868253
T90080,56856.9023972162,584807.6,6868253.5
T90080,56858.418003587,584844.2,6868253.5
T90080,56859.8236099544,584880.9,6868253.5
T90080,56861.1292163217,584917.6,6868253
T90080,56862.6048226925,584954.2,6868253.5
T90080,56864.5504290598,584991.6,6868254
T90080,56866.2760354272,585028.2,6868254.5
T90080,56867.0441390393,585065.7,6868254.5
T90080,56866.9022426515,585102.3,6868254
T90080,56865.630346262,585139,6868254
T90080,56862.9184498724,585175.6,6868253.5
T90080,56860.0965534829,585213,6868253.5
T90080,56857.8346570933,585249.7,6868253.5
T90080,56856.8238223696,585287.1,6868254
T90080,56857.8329876432,585323.8,6868254.5
T90080,56860.5921529177,585361.2,6868254.5
T90080,56864.7913181931,585397.8,6868255.5
T90080,56870.0304834676,585435.2,6868256.5
T90080,56874.9096487422,585471.9,6868256.5
T90080,56877.4588209326,585509.3,6868257
T90080,56876.8479931229,585545.9,6868258
T90080,56874.6071653131,585583.4,6868258.5
T90080,56873.0063375035,585620.8,6868258.5
T90080,56872.1755096938,585658.2,6868258
T90080,56872.4346818841,585694.8,6868258.5
T90080,56874.5532987049,585731.5,6868258.5
T90080,56877.1519155249,585768.9,6868258.5
T90080,56877.4605323462,585806.3,6868259
T90080,56875.9091491666,585842.9,6868259
T90080,56872.947765987,585880.4,6868258.5
T90080,56868.5663828074,585917.8,6868258.5
T90080,56864.0643691201,585955.2,6868258
T90080,56859.602355431,585991.8,6868258.5
T90080,56854.8203417437,586028.5,6868258.5
T90080,56849.2583280546,586065.9,6868258
T90080,56843.8063143691,586103.2,6868258
T90080,56839.91430068,586139.9,6868257.5
T90080,56837.9819210161,586177.3,6868257.5
T90080,56837.1995413522,586214.8,6868257.5
T90080,56837.0371616883,586252.1,6868258
T90080,56837.1447820244,586289.6,6868258.5
T90080,56837.4124023605,586326.9,6868258.5
T90080,56837.8800226966,586363.6,6868259
T90080,56838.7177585353,586401,6868259
T90080,56839.7854943776,586437.7,6868258.5
T90080,56840.8932302128,586475.1,6868257.5
T90080,56841.770966055,586511.8,6868257.5
T90080,56842.5087018972,586549.1,6868257
T90080,56843.1564377324,586585.8,6868257
T90080,56844.0850522286,586623.2,6868256.5
T90080,56845.8436667318,586659.8,6868256
T90080,56849.2822812279,586697.2,6868256
T90080,56854.0408957241,586733.9,6868255.5
T90080,56859.6695102203,586770.6,6868255.5
T90080,56866.0981247164,586807.2,6868255
T90080,56872.8985139689,586844.6,6868255
T90080,56879.7189032143,586881.2,6868255
T90080,56886.6092924667,586918.7,6868255.5
T90080,56893.5596817121,586954.6,6868255
T90080,56900.6800709645,586991.2,6868255
T90080,56908.0604602169,587027.9,6868255
T90080,56915.3634447161,587065.3,6868255.5
T90080,56922.8764292223,587101.9,6868255.5
T90080,56930.7994137215,587138.6,6868256
T90080,56938.5023982276,587175.2,6868257
T90080,56945.2153827268,587211.9,6868257.5
T90080,56950.878367233,587247.9,6868257.5
T90080,56955.3344687524,587284.5,6868257
T90080,56957.3405702718,587321.2,6868257.5
T90080,56955.9666717912,587358.6,6868257.5
T90080,56952.0227733037,587394.5,6868258.5
T90080,56948.3188748231,587431.1,6868259.5
T90080,56947.8649763425,587467.1,6868260
T90080,56951.7441845096,587503.7,6868260
T90080,56958.0033926731,587539.6,6868259.5
T90080,56964.0726008402,587576.2,6868259.5
T90080,56969.3318090055,587612.2,6868259
T90080,56975.0910171699,587648.8,6868259
T90080,56982.2402253357,587684,6868258.5
T90080,56989.6818844428,587719.9,6868258.5
T90080,56995.7835435504,587755.8,6868258.5
T90080,57000.6752026575,587792.4,6868259
T90080,57004.8268617629,587828.4,6868258
T90080,57008.8285208718,587864.2,6868257.5
T90080,57012.7801799772,587900.2,6868257.5
T90080,57015.4730984286,587936.1,6868258
T90080,57016.2360168731,587971.2,6868257
T90080,57016.2089353245,588007.1,6868256
T90080,57016.7318537689,588043.1,6868256
T90080,57018.0847722133,588078.9,6868255.5
T90080,57019.1776906578,588114.9,6868255
T90080,57020.020431357,588150.8,6868254
T90080,57020.5831720422,588186.7,6868254
T90080,57020.8659127274,588223.3,6868253.5
T90080,57020.8386534126,588258.5,6868253.5
T90080,57019.2113940979,588294.4,6868253
T90080,57014.9441347971,588330.3,6868253.5
T90080,57008.4251848245,588366.9,6868253.5
T90080,57000.5462348519,588402.9,6868253
T90080,56992.6172848793,588439.5,6868253
T90080,56985.1083349067,588475.4,6868253
T90080,56977.9193849202,588511.3,6868253.5
T90080,56971.1704349616,588547.2,6868253
T90080,56965.2183153304,588583.9,6868253
T90080,56960.0561957271,588619.8,6868253.5
T90080,56955.2540761239,588656.5,6868253.5
T90080,56950.2519564927,588692.4,6868253
T90080,56945.2598368895,588728.3,6868253
T90080,56940.1877172583,588764.2,6868253.5
T90080,56935.7611416397,588800.9,6868253.5
T90080,56932.2545660491,588836.8,6868253.5
T90080,56928.7179904306,588873.4,6868253
T90080,56924.8914148121,588909.3,6868253.5
T90080,56921.2348391935,588944.5,6868253.5
T90080,56917.0282636029,588980.4,6868254
T90080,56911.5462619314,589016.3,6868254
T90080,56905.1942602599,589052.2,6868254.5
T90080,56898.7122585884,589088.9,6868254.5
T90080,56893.5302569169,589124.8,6868255
T90080,56890.3282552454,589160.7,6868255.5
T90080,56888.5262535739,589196.6,6868256
T90080,56887.4583926168,589233.2,6868257
T90080,56886.7905316318,589268.4,6868257.5
T90080,56886.2926706747,589304.4,6868257.5
T90080,56886.2248096897,589340.2,6868258
T90080,56886.7969487326,589376.9,6868258
T90080,56887.8990877475,589412.8,6868258.5
T90080,56889.065475366,589449.5,6868258.5
T90080,56889.3918629984,589486.1,6868258.5
T90080,56889.1382506308,589523.6,6868258
T90080,56889.8246382492,589559.4,6868258
T90080,56891.3010258816,589596.1,6868257.5
T90080,56892.0774135,589632,6868257.5
T90080,56891.0886538476,589668.7,6868257
T90080,56888.8898942092,589704.6,6868257
T90080,56886.6111345568,589741.2,6868256.5
T90080,56884.7523749113,589777.1,6868256
T90080,56883.8136152659,589813.8,6868256
T90080,56883.5748556169,589848.9,6868255.5
T90080,56882.4220187379,589884.9,6868255.5
T90080,56880.119181858,589920.8,6868256
T90080,56877.0963449798,589957.4,6868256
T90080,56873.8335080973,589993.3,6868255.5
T90080,56872.1206712217,590030,6868255.5
T90080,56871.7978343392,590065.9,6868257
T90080,56872.1124279842,590102.6,6868258
T90080,56873.7070216223,590138.5,6868258.5
T90080,56876.4116152604,590175.1,6868258.5
T90080,56879.6062088984,590211.1,6868260
T90080,56883.9008025505,590247.8,6868261.5
T90080,56890.6853962025,590283.6,6868262
T90080,56900.2693439171,590320.3,6868262
T90080,56909.7432916597,590356.2,6868263
T90080,56914.6672394023,590392.9,6868264
T90080,56912.0211871449,590428.8,6868264.5
T90080,56906.2051348874,590464.7,6868265.5
T90080,56904.50908263,590500.6,6868266
T90080,56906.2245357903,590537.2,6868267
T90080,56908.1799889506,590573.2,6868268
T90080,56909.675442083,590609.1,6868268.5
T90080,56910.0708952713,590645,6868268
T90080,56909.5063484037,590680.2,6868267
T90080,56910.3818015919,590716.1,6868267
T90080,56915.4808663746,590752,6868266.5
T90080,56924.3499312132,590787.9,6868266
T90080,56930.8589960518,590823.8,6868266
T90080,56930.5480608345,590858.9,6868266.5
T90080,56927.9971256731,590894.9,6868266.5
T90080,56925.6661904558,590930.8,6868265
T90080,56922.6707123045,590966.7,6868263.5
T90080,56922.2752341532,591002.6,6868262.5
T90080,56926.2797560019,591038.4,6868262
T90080,56930.3142778506,591074.4,6868260.5
T90080,56931.8587996993,591109.5,6868259.5
T90080,56931.3033214921,591145.4,6868258
T90080,56930.0147578521,591181.3,6868256.5
T90080,56928.3461942121,591217.2,6868254.5
T90080,56926.5676305163,591253.1,6868252.5
T90080,56926.8790668763,591288.2,6868251
T90080,56928.1305032363,591324.1,6868250
T90080,56929.5619395405,591360.1,6868249
T90080,56928.981317195,591396.7,6868248
T90080,56924.8606947936,591432.6,6868248
T90080,56922.0200723922,591468.5,6868247.5
T90080,56923.8594499908,591504.4,6868248.5
T90080,56928.6788276453,591541.1,6868249
T90080,56934.0082052439,591577,6868249
T90080,56938.945878412,591613.6,6868248.5
T90080,56943.2635516361,591649.6,6868249.5
T90080,56947.1712248602,591685.5,6868250.5
T90080,56949.9888980283,591721.4,6868252
T90080,56951.3965712524,591758.1,6868253.5
T90080,56951.6342444764,591794.8,6868253.5
T90080,56950.5797520419,591831.4,6868253.5
T90080,56947.6452596632,591867.3,6868254.5
T90080,56942.9107672845,591903.9,6868255.5
T90080,56936.9062749058,591939.9,6868255
T90080,56930.4217825271,591976.5,6868254.5
T90080,56924.5072901484,592012.4,6868254.5
T90080,56920.1393839898,592049.1,6868254
T90080,56916.8314778313,592085.8,6868254
T90080,56913.9235716727,592122.4,6868253.5
T90080,56911.82566557,592158.3,6868253.5
T90080,56910.5177594114,592194.9,6868254
T90080,56910.1598532528,592231.6,6868254
T90080,56910.8467380784,592269,6868253.5
T90080,56912.4336229598,592304.9,6868254
T90080,56914.4705077853,592341.6,6868254
T90080,56917.0073926667,592378.2,6868254.5
T90080,56920.4442774922,592414.9,6868254.5
T90080,56924.7511623736,592450.8,6868254
T90080,56930.2205618539,592487.4,6868253
T90080,56936.4999613621,592524.1,6868253
T90080,56943.0493608703,592560.8,6868252.5
T90080,56950.2287603506,592596.7,6868253
T90080,56958.1381598589,592633.4,6868253
T90080,56966.0675593671,592670,6868254
T90080,56972.4970745456,592707.4,6868254.5
T90080,56976.2665897241,592743.3,6868254
T90080,56977.3161049026,592780,6868254
T90080,56976.2256200811,592815.9,6868253.5
T90080,56974.5951352596,592852.6,6868253.5
T90080,56973.3546504381,592889.2,6868253
T90080,56972.8521932639,592925.9,6868253
T90080,56973.1397360898,592961.8,6868252.5
T90080,56974.0072789087,592998.4,6868252
T90080,56974.9248217311,593034.3,6868252
T90080,56975.7623645526,593071,6868251.5
T90080,56977.5599073741,593106.9,6868251.5
T90080,56980.6939538899,593143.6,6868251
T90080,56985.6980004004,593179.4,6868251
T90080,56993.5220469179,593216.1,6868250.5
T90080,57004.7060934355,593252,6868250
T90080,57014.530139953,593288.7,6868250
T90080,57018.9741864566,593324.6,6868250.5
T90080,57027.1138627615,593361.2,6868250.5
T90080,57040.8535390665,593396.4,6868251.5
T90080,57058.9032153715,593432.3,6868252
T90080,57081.9028916765,593468.2,6868252.5
T90080,57110.2925679814,593504.1,6868252.5
T90080,57144.2422442864,593540.1,6868253
T90080,57182.6172483509,593576.7,6868253.5
T90080,57222.8222524154,593612.6,6868254
T90080,57264.0372564799,593648.6,6868255
T90080,57304.7722605444,593684.4,6868255.5
T90080,57343.5872646089,593720.4,6868255.5
T90080,57378.1022686734,593755.5,6868256.5
T90080,57406.4028375377,593791.4,6868257
T90080,57428.793406374,593827.4,6868257.5
T90080,57447.0339752383,593863.2,6868257.5
T90080,57463.2045440746,593899.2,6868258.5
T90080,57477.1751129389,593935.9,6868259.5
T90080,57485.0056817752,593971.8,6868260
T90080,57473.4426154639,594007.7,6868261
T90080,57419.0595491527,594043.6,6868261.5
T90080,57297.7464828135,594080.2,6868261.5
T90080,57115.3934165022,594116.1,6868261
T90080,56903.3103501909,594152.8,6868261
T90080,56698.6772838797,594188.7,6868260.5
T90080,56564.4817565578,594225.4,6868260.5
T90080,56524.6862292639,594261.2,6868260.5
T90080,56536.0307019421,594297.9,6868261
T90080,56559.0351746481,594333.8,6868260
T90080,56587.2296473263,594370.5,6868259
T90080,56623.1441200324,594406.4,6868259
T90080,56655.7173899633,594443.1,6868258.5
T90080,56678.7606599501,594478.9,6868258.5
T90080,56695.633929881,594515.6,6868258
T90080,56712.0371998119,594552.2,6868257.5
T90080,56729.9504697987,594588.9,6868257.5
T90080,56746.7037397297,594624.8,6868257.5
T90080,56756.236832523,594661.5,6868258
T90080,56748.5199253164,594697.4,6868258
T90080,56718.2730181656,594734.1,6868257.5
T90080,56677.246110959,594770,6868258
T90080,56651.9692037524,594805.9,6868259
T90080,56659.9322965457,594841.8,6868260
T90080,56693.6358272656,594877.8,6868261
T90080,56731.5093579855,594914.4,6868260.5
T90080,56757.6028887054,594951,6868260
T90080,56768.0064194252,594987.7,6868260
T90080,56766.8199501451,595024.3,6868259.5
T90080,56759.793480865,595060.2,6868259.5
T90080,56751.2175767486,595096.9,6868259
T90080,56742.9116726323,595133.6,6868258.5
T90080,56734.1157685159,595170.2,6868258.5
T90080,56723.5098643437,595206.9,6868257.5
T90080,56715.1239602274,595243.5,6868256.5
T90080,56716.138056111,595280.2,6868255.5
T90080,56725.7724687748,595317.6,6868255
T90080,56731.6168814385,595354.2,6868254.5
T90080,56726.1612941581,595390.9,6868254.5
T90080,56716.0657068218,595427.5,6868253.5
T90080,56706.7301194855,595464.2,6868252.5
T90080,56699.2545321492,595500.8,6868252.5
T90080,56690.918815564,595538.2,6868252
T90080,56676.8630989229,595574.9,6868252.5
T90080,56656.9073823377,595612.3,6868252.5
T90080,56639.3816656966,595648.9,6868252
T90080,56630.4959491113,595686.4,6868251
T90080,56625.8002324702,595723,6868251
T90080,56620.4638054908,595760.4,6868251.5
T90080,56622.6973785113,595797.8,6868250.5
T90080,56641.4309515318,595835.2,6868249.5
T90080,56684.4845244965,595871.9,6868248.5
T90080,56751.6580975171,595909.2,6868248
T90080,56833.5216705376,595946.7,6868247
T90080,56914.3239156412,595984.1,6868246
T90080,56966.6961607447,596021.4,6868245.5
T90080,56977.2084058483,596058.9,6868244.5
T90080,56955.0206509518,596097,6868243.5
T90080,56916.9228960554,596134.4,6868243
T90080,56898.745141159,596171.1,6868243
T90080,56929.5354199239,596208.4,6868243.5
T90080,57008.895698633,596245.9,6868244
T90080,57107.8359773979,596283.3,6868245
T90080,57176.226256107,596319.9,6868246.5
T90080,57208.446534872,596357.4,6868247.5
T90080,57241.1968136369,596394.8,6868249
T90080,57278.3745850394,596432.2,6868250.5
T90080,57298.0823564418,596468.9,6868251.5
T90080,57297.5801279001,596505.6,6868253
T90080,57283.8078993026,596542.9,6868254
T90080,57263.9656707609,596580.4,6868254.5
T90080,57246.1734421633,596617.8,6868255.5
T90080,57232.8384114955,596655.2,6868256.5
T90080,57218.7733808836,596691.9,6868257
T90080,57205.6183502158,596728.5,6868258
T90080,57199.013319548,596765.2,6868258
T90080,57197.7482888802,596802.6,6868258.5
T90080,57196.0032582125,596840,6868259.5
T90080,57189.5853789828,596877.4,6868261
T90080,57175.8474996973,596914.8,6868262
T90080,57156.6496204677,596952.2,6868263
T90080,57135.8717411821,596988.9,6868263
T90080,57114.6838619525,597025.6,6868263
T90080,57092.495982667,597063,6868263.5
T90080,57072.7755132895,597100.4,6868263.5
T90080,57060.5550439121,597137.1,6868264
T90080,57058.7345745347,597173.7,6868264
T90080,57065.5941051293,597210.4,6868264.5
T90080,57071.9836357519,597247,6868265
T90080,57073.1131663745,597284.4,6868264.5
T90080,57074.9706799759,597321.8,6868264
T90080,57078.1581935773,597358.5,6868264
T90080,57077.2557072066,597395.1,6868263.5
T90080,57069.173220808,597431.8,6868263
T90080,57057.6807344094,597468.4,6868263
T90080,57046.2382480388,597505.1,6868262.5
T90080,57036.2546576876,597542.5,6868262.5
T90080,57027.1210673365,597579.2,6868262.5
T90080,57018.4374770133,597615.8,6868263
T90080,57011.0838866622,597653.2,6868262.5
T90080,57006.3702963111,597690.6,6868262
T90080,57002.4667059879,597727.3,6868262.5
T90080,56997.6431070174,597763.9,6868262.5
T90080,56991.3595080468,597801.4,6868262.5
T90080,56983.0759090763,597838.8,6868262
T90080,56974.7923101198,597875.4,6868261.5
T90080,56968.5187111493,597912.1,6868261.5
T90080,56965.0451121927,597948.8,6868260.5
T90080,56964.3926399176,597986.1,6868259.5
T90080,56965.3901676425,598023.5,6868259.5
T90080,56967.6276953744,598060.9,6868259
T90080,56970.9752230993,598097.6,6868259
T90080,56973.9127508312,598134.2,6868258.5
T90080,56975.4402785561,598172.4,6868258
T90080,56976.6498727834,598209.8,6868258
T90080,56978.0094670141,598247.2,6868257.5
T90080,56980.3890612414,598284.6,6868257
T90080,56983.3786554669,598322,6868257.5
T90080,56984.818249695,598359.4,6868257.5
T90080,56984.5978439224,598396.1,6868258
T90080,56982.8301876137,598433.5,6868258
T90080,56979.2525313043,598470.9,6868257.5
T90080,56975.4948749966,598508.2,6868256.5
T90080,56973.7672186889,598544.9,6868255.5
T90080,56976.3095623794,598582.3,6868255
T90080,56984.23190607,598619.8,6868254.5
T90080,56996.7074917026,598657.1,6868254
T90080,57011.7930773352,598694.6,6868254
T90080,57026.1286629678,598731.9,6868253.5
T90080,57036.0642486004,598768.6,6868253
T90080,57040.889834226,598805.2,6868253
T90080,57043.1654198586,598841.9,6868252.5
T90080,57045.4445249895,598878.6,6868252.5
T90080,57048.1036301203,598916,6868253
T90080,57049.1627352512,598953.4,6868254
T90080,57047.1118403751,598990.1,6868253.5
T90080,57043.570945506,599026.7,6868253
T90080,57039.9400506369,599063.4,6868253.5
T90080,57036.5325936333,599100,6868254
T90080,57033.5951366297,599136.7,6868253.5
T90080,57031.147679633,599174.1,6868253
T90080,57029.2302226294,599210.8,6868253.5
T90080,57027.2127656258,599247.4,6868253.5
T90080,57024.2553086292,599284.8,6868253.5
T90080,57020.0608378323,599322.2,6868253
T90080,57015.2663670354,599358.9,6868252.5
T90080,57010.6018962454,599395.5,6868252.5
T90080,57007.5274254485,599432.2,6868252
T90080,57007.0129546585,599468.8,6868252
T90080,57007.8384838616,599506.2,6868252.5
T90080,57007.3963338111,599543.6,6868253.5
T90080,57004.0141837606,599581.1,6868253.5
T90080,56997.5120337066,599618.4,6868254
T90080,56988.1198836561,599655.1,6868254
T90080,56975.9677336056,599692.6,6868254.5
T90080,56962.0055835551,599729.9,6868254
T90080,56948.2949779157,599767.3,6868253.5
T90080,56936.3743722756,599804,6868254
T90080,56926.7137666359,599841.4,6868254
T90080,56918.5831609965,599878.8,6868254
T90080,56910.8925553561,599916.2,6868253.5
T90080,56904.2019497185,599953.6,6868254
T90080,56899.0919853191,599991,6868254
T90080,56894.1820209231,600027.7,6868254.5
T90080,56887.6220565237,600065.1,6868254.5
T90080,56878.7420921243,600102.5,6868255.5
T90080,56867.5321277319,600139.9,6868256
T90080,56855.2821633325,600176.6,6868255.5
T90080,56844.1620795818,600214,6868255.5
T90080,56835.4119958311,600251.4,6868255.5
T90080,56828.9119120804,600288.8,6868256
T90080,56823.7918283297,600326.2,6868256
T90080,56819.5917445789,600363.6,6868256.5
T90080,56816.0616608282,600400.2,6868257
T90080,56813.3810910109,600436.9,6868257
T90080,56812.7505211937,600474.4,6868257.5
T90080,56815.8899513764,600511.8,6868258.5
T90080,56823.7593815591,600548.4,6868258
T90080,56837.1588117418,600585.8,6868258
T90080,56855.5582419245,600622.5,6868258
T90080,56878.1771621383,600659.9,6868258.5
T90080,56903.506082352,600696.6,6868259
T90080,56928.4250025658,600733.2,6868260
T90080,56949.9039227796,600769.9,6868259
T90080,56966.8428429933,600806.5,6868258
T90080,56979.9717632071,600842.4,6868258
T90080,56990.4504120846,600879.1,6868257.5
T90080,56999.3690609343,600915,6868258
T90080,57006.7477098119,600951.6,6868258
T90080,57011.5963586895,600988.3,6868257.5
T90080,57009.3150075391,601024.9,6868257.5
T90080,56998.2336564167,601060.9,6868258
T90080,56982.9922822161,601097.6,6868259
T90080,56967.9909080155,601134.2,6868258
T90080,56955.1595338429,601171.6,6868257
T90080,56945.1181596423,601208.2,6868257.5
T90080,56936.4767854417,601244.9,6868257.5
T90080,56927.1954112411,601280.8,6868257
T90080,56916.7841207478,601317.5,6868256
T90080,56906.2528302265,601353.4,6868255.5
T90080,56896.2815397332,601390.1,6868255.5
T90080,56886.6902492119,601426.7,6868254.5
T90080,56878.0889586907,601463.3,6868253.5
T90080,56871.0276681974,601500,6868254
T90080,56866.1763659414,601537.4,6868254
T90080,56863.8550636855,601574.1,6868254.5
T90080,56863.2937614296,601610.8,6868254.5
T90080,56863.5724592016,601647.4,6868254
T90080,56863.8911569457,601684.1,6868254
T90080,56863.2698546898,601720.7,6868253.5
T90080,56860.7381794671,601758.1,6868253
T90080,56856.5365042444,601794,6868253.5
T90080,56851.4348290217,601830.7,6868254
T90080,56846.1531537991,601867.3,6868253.5
T90080,56840.6614786043,601904,6868253
T90080,56834.1198033817,601940.6,6868253.5
T90080,56826.6570767051,601977.3,6868253.5
T90080,56819.1743500565,602014.7,6868254
T90080,56811.7816234079,602052.1,6868254
T90080,56804.1288967593,602088.8,6868254
T90080,56797.3661700548,602125.4,6868254.5
T90080,56792.6634434062,602162.1,6868255
T90080,56790.9889036961,602198.8,6868255
T90080,56792.35436393,602236.2,6868255.5
T90080,56796.0698242199,602273.6,6868255.5
T90080,56800.8952844539,602310.2,6868255.5
T90080,56804.7807447437,602346.9,6868256
T90080,56805.9862050336,602384.3,6868256.5
T90080,56804.099252397,602421.7,6868256.5
T90080,56799.1922997605,602458.4,6868256
T90080,56792.1553471798,602495,6868255.5
T90080,56786.1583945433,602532.4,6868256.5
T90080,56784.4714419626,602569.9,6868257.5
T90080,56789.8544893261,602606.5,6868257.5
T90080,56802.3847748524,602643.2,6868258
T90080,56818.3250604347,602680.6,6868258
T90080,56832.325345961,602718,6868258.5
T90080,56839.7456315433,602754.6,6868258
T90080,56840.9659170696,602791.3,6868257.5
T90080,56839.376202596,602828.7,6868258
T90080,56836.463721312,602866.1,6868258
T90080,56832.691240028,602902.8,6868258
T90080,56829.828758744,602939.4,6868257.5
T90080,56830.03627746,602976.8,6868258
T90080,56833.493796176,603014.2,6868258
T90080,56839.311314892,603050.9,6868258
T90080,56846.5364120761,603087.6,6868258.5
T90080,56854.1115092603,603124.2,6868258.5
T90080,56861.2366064445,603160.9,6868259
T90080,56866.7817036287,603196.8,6868259
T90080,56870.3968008128,603233.4,6868259.5
T90080,56871.871897997,603270.1,6868259.5
T90080,56871.8152019009,603306.8,6868260
T90080,56871.8585057769,603343.4,6868259.5
T90080,56873.9518096808,603380.8,6868259
T90080,56878.4451135568,603417.5,6868259
T90080,56884.8584174328,603454.1,6868258.5
T90080,56892.5417213088,603490.8,6868258.5
T90080,56900.2739969209,603527.4,6868258
T90080,56906.8962725329,603564.9,6868258.5
T90080,56911.918548145,603602.2,6868258.5
T90080,56914.800823757,603638.2,6868257.5
T90080,56916.0830993691,603674.8,6868256.5
T90080,56918.8253749811,603711.5,6868257
T90080,56924.7473161832,603748.1,6868257
T90080,56933.0592573573,603784.8,6868256.5
T90080,56942.0111985314,603822.2,6868255.5
T90080,56949.4431397334,603858.1,6868255
T90080,56953.9350809075,603894.8,6868254.5
T90080,56956.4170221096,603931.4,6868255.5
T90080,56958.0692460053,603968.1,6868256
T90080,56960.2414698731,604004.8,6868256.5
T90080,56962.9036937688,604041.4,6868257
T90080,56963.1559176645,604078.1,6868256
T90080,56956.5981415602,604114.8,6868255
T90080,56942.4203654279,604152.1,6868255
T90080,56925.2333278811,604189.6,6868255.5
T90080,56911.3462903342,604226.2,6868256
T90080,56904.6092527874,604262.9,6868256
T90080,56903.5922152405,604299.5,6868256.5
T90080,56903.5351776796,604336.9,6868257.5
T90080,56901.6881401328,604373.6,6868257.5
T90080,56898.6121424169,604411,6868258
T90080,56894.766144701,604447.7,6868258
T90080,56888.9201469991,604485.1,6868258.5
T90080,56879.7341492832,604521.8,6868259
T90080,56867.0881515673,604558.4,6868260
T90080,56851.5421538514,604595.1,6868259.5
T90080,56834.9573592738,604631.8,6868259
T90080,56820.9425646963,604668.4,6868259
T90080,56811.3077701048,604705.8,6868258.5
T90080,56805.5029755273,604742.4,6868259
T90080,56803.3181809358,604779.9,6868259
T90080,56804.5233863583,604815.8,6868259
T90080,56807.2798550454,604852.4,6868258.5
T90080,56809.1263237184,604889.1,6868258
T90080,56810.4327924055,604925.8,6868258
T90080,56812.1592610925,604961.6,6868257
T90080,56813.8457297656,604998.2,6868256
